projectid,teacher_acctid,schoolid,school_ncesid,school_latitude,school_longitude,school_city,school_state,school_zip,school_metro,school_district,school_county,school_charter,school_magnet,school_year_round,school_nlns,school_kipp,school_charter_ready_promise,teacher_prefix,teacher_teach_for_america,teacher_ny_teaching_fellow,primary_focus_subject,primary_focus_area,secondary_focus_subject,secondary_focus_area,resource_type,poverty_level,grade_level,fulfillment_labor_materials,total_price_excluding_optional_support,total_price_including_optional_support,students_reached,eligible_double_your_impact_match,eligible_almost_home_match,date_posted
b6dec7fc2f273f95f9a5152cb48e7180,9d63a1f853ae72c909e962bd0a794d33,da6548bf20b2b5130eafba0cde9c1c61,4.50363E+11,34.906583,-81.924458,Spartanburg,SC,29306,urban,Spartanburg School District 6,Spartanburg,f,f,f,f,f,f,Mr.,f,f,Visual Arts,Music & The Arts,Environmental Science,Math & Science,Supplies,high poverty,Grades PreK-2,30,203,238.82,25,f,f,5/8/2014
97a49b18416cddc0110ef7969b84233b,3213a229f2f10b1a5a22cf81e625de19,f38212ee3780bab49ab050dd97f12356,4.50351E+11,35.037224,-81.985976,Boiling Spgs,SC,29316,suburban,Spartanburg School District 2,Spartanburg,f,f,f,f,f,f,Mr.,f,f,Health & Wellness,Health & Sports,Literacy,Literacy & Language,Supplies,moderate poverty,Grades 3-5,30,143.49,168.81,21,f,f,5/8/2014
ca029e1d60d885b9ec24cb0696ecb305,fccb5d98cbde5a3d8c61a4e1bc4bcb0a,9231edfbd3aa42675e70e69aea8b0a36,1.70993E+11,41.745142,-87.717264,Chicago,IL,60652,urban,Midway Elementary Network,Cook,f,t,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Other,highest poverty,Grades 3-5,30,456.03,536.51,30,f,f,5/8/2014
47c195bbdb3813b29986981fcddb924f,782c454eebf751458a8aef13424d0258,ab886d708ec56d3d7b58ced0877b88fc,61233009361,38.418187,-121.431375,Elk Grove,CA,95758,suburban,Elk Grove Unif School District,Sacramento,f,f,f,f,f,f,Mrs.,f,f,Health & Wellness,Health & Sports,Early Development,Applied Learning,Other,moderate poverty,Grades PreK-2,30,1017.42,1196.96,150,f,f,5/8/2014
bc886a3f47e6f882d127560fbc9312c7,99922f28a90ddf644dd211738332a282,da25bf18c8048f21fb106a5689112b20,2.10299E+11,38.263991,-85.797416,Louisville,KY,40212,urban,Jefferson Co School District,Jefferson,f,f,f,f,f,f,Mrs.,f,f,Health & Wellness,Health & Sports,Character Education,Applied Learning,Other,highest poverty,Grades PreK-2,30,317.48,373.51,24,f,f,5/8/2014
034ba2b9754699863e1c8b0903a6ed03,86675cc6f5ec679cb0d7a31932912e0d,385a95fd700361f3ada0960c7b0d8b01,2.62085E+11,42.295509,-85.22876,Battle Creek,MI,49015,urban,Lakeview School District,Calhoun,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,Music,Music & The Arts,Supplies,high poverty,Grades 6-8,30,133.5,157.06,250,f,f,5/8/2014
b59cd4b078c480a6b4c6eb686712a20b,e2d9b4fd987756e43f4e7ab48b6a449f,d1e95234cd6c4a46c4ec564ab9a53414,1.30012E+11,33.742599,-84.368927,Atlanta,GA,30312,urban,Atlanta Public Schools,Fulton,f,t,f,f,f,f,Mr.,f,f,College & Career Prep,Applied Learning,Community Service,Applied Learning,Supplies,highest poverty,Grades 9-12,30,372.74,438.52,25,f,f,5/8/2014
4130e723f439a1bbcc8e699c954db270,edf2b1f3bab138f8692f2af8fc393b56,d73fa1689f2cff5bdc944b25e24bcc75,3.90438E+11,39.951235,-83.075067,Columbus,OH,43204,urban,Columbus City Sch District,Franklin,f,f,f,f,f,f,Ms.,f,f,Environmental Science,Math & Science,Character Education,Applied Learning,Trips,highest poverty,Grades 9-12,30,1045,1229.41,800,t,f,5/8/2014
9f9f2f51e837d1da66d7daca5772cf92,29fb4ba2fbc1468e6946c8b06f036937,6375f1c34955aee86d79c4ba987bfcb4,3.90448E+11,39.948589,-83.151016,Galloway,OH,43119,,South-Western City School Dist,Franklin,f,f,f,f,f,f,Mr.,f,f,Mathematics,Math & Science,,,Supplies,high poverty,Grades 9-12,30,306.71,360.84,130,f,f,5/8/2014
65aa810c3999e8b6c4ab6e2d36e31aef,6983321fcea97d07e7a391b9286cc743,2ed1f7882566827247b42416b2e8d231,1.30102E+11,32.074749,-81.103424,Savannah,GA,31401,urban,Savannah-chatham Co Sch Dist,Chatham,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Performing Arts,Music & The Arts,Technology,high poverty,Grades PreK-2,30,392.94,462.28,22,f,f,5/8/2014
7e087a4f053df29ff99aa73b67e4637b,576d84d40d64d6d62a9f2cb4f5c6b8c8,857d1255a1c3dedabc82e54aba6623d0,80669006323,40.630295,-103.223656,Sterling,CO,80751,,Valley School District Re-1,Logan,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades 3-5,30,697.47,820.55,50,f,f,5/8/2014
fb6a74af5480f43d732355ed89489be2,38d2276874754c48f795ce38103a79dc,3c77548e8ac138424ce659e2c324eba5,3.60014E+11,40.654386,-74.005757,Brooklyn,NY,11232,urban,District 75,New York (Manhattan),f,f,t,f,f,f,Mr.,f,f,Special Needs,Special Needs,History & Geography,History & Civics,Supplies,highest poverty,Grades 9-12,30,307.57,361.85,12,f,f,5/8/2014
c40d3b40e521dfe9134e4d3d74764835,93a821ab60fb5a9ca36a559f44b0c432,9a7dcd73ccbbc6388ecfff0253f7a162,4.818E+11,31.869001,-102.335457,Odessa,TX,79761,urban,Ector Co Ind School District,Ector,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Social Sciences,History & Civics,Supplies,high poverty,Grades PreK-2,30,359.69,423.16,25,f,f,5/8/2014
5d2372a0a0de38d32be9a0097dcd62dd,c6c4e3da62d38c5f5081d49b15bb9b04,8327601f6fd13284f24871ae0f66c854,3.20006E+11,36.280243,-115.141813,N Las Vegas,NV,89084,rural,Clark Co School District,Clark,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades PreK-2,30,164.04,192.99,20,f,f,5/8/2014
6cf5f0c38001b1c571bbfda2a32bc7bc,30a788b4e7ebdaeb58e542222e75ce0f,abc68eaa7659a2ee1cf4752695bc1a20,62271003374,34.24889,-118.370674,Sun Valley,CA,91352,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades 3-5,30,277.62,326.61,24,f,f,5/8/2014
19b5dd786dbfc205a926fdcb75727d68,1336d822325c7b80772c1c77a4f61f37,fbb7b9a3e220abe1054cd48faac56d17,1.80366E+11,40.264759,-86.510852,Frankfort,IN,46041,rural,Community Schools Of Frankfort,Clinton,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,highest poverty,Grades 3-5,30,231.98,272.92,20,f,f,5/8/2014
367f99d5309c9b4fac9e4913dfa90ceb,b706eedcaf3f3f72fd42aa307d65b05e,f56c0d0782da3edd002ba0ba774ec2cd,2.20117E+11,30.003022,-90.048497,New Orleans,LA,70122,urban,New Orleans Public Sch Dist,Orleans,t,f,t,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,572.32,673.32,25,f,f,5/8/2014
00f06f4582afa212176744a0f0492008,b0352a3118ffa6fa8d6460422a568683,09f9f9a1fb0d5a5a3901fe902eaae056,1.30255E+11,33.923641,-83.921654,Lawrenceville,GA,30045,suburban,Gwinnett Co Public School Dist,Gwinnett,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,high poverty,Grades PreK-2,30,1542.44,1814.64,24,f,f,5/8/2014
129028102b4ea16bf8e46f7055d242be,b9042e8278f2409489b8853925f29525,db752dedec50aec7138f9196d13f80ae,62664010976,38.168295,-122.244291,American Cyn,CA,94503,rural,Napa Valley Unified Sch Dist,Napa,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literature & Writing,Literacy & Language,Technology,moderate poverty,Grades 3-5,30,2227.11,2620.13,33,f,f,5/8/2014
fb97c795f4b5c4ee0ef28186396599b0,3e7f4d98e4f8654774d8ca94a39eb1bc,5b29bb40296bc4581d7e2e5c5582e0c1,2.20087E+11,30.284289,-92.050167,Lafayette,LA,70507,suburban,Lafayette Parish Sch District,Lafayette,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,1332.41,1567.54,24,f,f,5/8/2014
d93ab7a7c947d1741b8c1b59c94ef01c,3d9c5c00436da4961e8b28197cfdca64,5ac272b2fdd1a3f29b061b5960d223d5,1.30186E+11,33.762661,-84.645157,Lithia Spgs,GA,30122,suburban,Douglas Co School District,Douglas,f,f,f,f,f,f,Ms.,f,f,Mathematics,Math & Science,College & Career Prep,Applied Learning,Technology,highest poverty,Grades 3-5,30,842.98,991.74,31,f,f,5/8/2014
5ca496c8e3a55c216bcf80bb98526523,4d3922b479109035265956f5f015f09a,9adac88f6cba42748880b382a848cf85,50332000099,35.929494,-89.911152,Blytheville,AR,72315,,Blytheville School District,Mississippi,f,f,f,f,f,f,Mrs.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 6-8,30,263.18,309.62,450,f,f,5/8/2014
885025b22e00a475de91afe7a9c18baf,85c300e76019019b6adc4978583a2488,63e234c348d9c32961f30ffda908cea7,2.40048E+11,38.999179,-77.072873,Chevy Chase,MD,20815,suburban,Montgomery Co Public Schools,Montgomery,f,t,f,f,f,f,Mrs.,f,f,ESL,Literacy & Language,Literature & Writing,Literacy & Language,Technology,low poverty,Grades 3-5,30,303.16,356.66,35,f,f,5/8/2014
6de8a014fcd2333563a7069b57c5b983,e28400b9fb92983e63dde8724a7ef45d,3559d1390d1cc6fdacc5d7c694055cdf,3.60015E+11,40.606745,-73.939078,Brooklyn,NY,11229,urban,New York City Dept Of Ed,Kings (Brooklyn),f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Literacy,Literacy & Language,Books,highest poverty,Grades 6-8,30,455.61,536.01,90,f,f,5/8/2014
ee0446716d8d25f5aad7dd694becc461,b6b6bb2ebf8ff0ae3a94a7da710fd284,c327a8202164b4e7b8befc0a7e3939e4,3.90476E+11,41.253697,-84.119934,Holgate,OH,43527,rural,Holgate Local School District,Henry,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Economics,History & Civics,Technology,highest poverty,Grades PreK-2,30,588.24,692.05,30,f,f,5/8/2014
337bd085cf1c63c84e77c18866b3ca7e,6881990322d9a2e2a3cfd53d9d6a1ab0,96a671401ff8671e7a5baae1d5fe7b0d,2.50702E+11,42.630935,-71.320564,Lowell,MA,1851,suburban,Lowell Public School District,Middlesex,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,718.88,845.74,26,f,f,5/8/2014
455cf54c1900c53bf3ac8bd4edf16508,8a687dc83ad02c9ba91d99300eaf2c9c,1ba57cbb125cbf36f3ac6f763536dfd3,40625000512,33.616287,-112.17482,Glendale,AZ,85306,urban,Peoria Unified Sch Dist 11,Maricopa,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,ESL,Literacy & Language,Technology,high poverty,Grades 3-5,30,311.11,366.01,50,f,f,5/8/2014
867438eee1b2d0effb06150c795d975e,be4bcf249348b5ec7cd15a954eafdb56,1191a2e8b6790804cf6abced3166f19d,4.02277E+11,35.588447,-97.571916,Oklahoma City,OK,73120,urban,Oklahoma City School Dist,Oklahoma,f,f,f,f,f,f,Ms.,f,f,Character Education,Applied Learning,,,Books,moderate poverty,Grades 3-5,30,173.2,203.76,999,f,f,5/8/2014
668b8837223166be6c8b056926911a26,57920f427ac2b8821ac8a6cf5600d2ca,e2e8a9cb5786b35714e717086b452ff2,1.30228E+11,33.696079,-84.462988,East Point,GA,30344,suburban,Fulton Co School District,Fulton,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Technology,highest poverty,Grades PreK-2,30,620.08,729.51,21,f,f,5/8/2014
0de4dd311ca09621cae91afab009931a,2bdbbed48e9e4a8203d7ac41e1cf066e,199bf5f9a56c5ca1347a7bcb876f5c82,1.30029E+11,33.998464,-83.701765,Winder,GA,30680,rural,Barrow Co School District,Barrow,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Character Education,Applied Learning,Other,highest poverty,Grades PreK-2,30,275.97,324.67,18,f,f,5/8/2014
825bcd499f625623f7878433cdb3916e,e6f93793b010df21850dde796823d3f8,bff4a065756dc963f1f3044c93455805,1.30174E+11,33.743629,-84.265846,Decatur,GA,30032,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,,,Technology,highest poverty,Grades 3-5,30,1603.59,1886.58,7,f,f,5/7/2014
237694f0b007f265cf89bc078036c9a2,0be072edad5d827350f4477fda1a0385,46f0834c28d47bbfcee589038dd1a7a8,1.70993E+11,42.016822,-87.814222,Chicago,IL,60631,urban,O'hare Elementary Network,Cook,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,moderate poverty,Grades PreK-2,30,352.64,414.87,60,f,f,5/7/2014
26f4b3f3785466845da9a440884dac25,52d96044cd3a8b1e946516bdac8655d9,db37b0ebbaffda6e65c3da25e05301c3,3.40007E+11,39.957784,-75.085615,Camden,NJ,8105,urban,Camden City School District,Camden,t,f,f,f,f,f,Ms.,f,f,ESL,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 9-12,30,223.52,262.96,15,f,f,5/7/2014
3312249f0f489a0a830a81b62bbed53d,1873866407540ef68a26ac858b3020ec,83c56e9691275988c469b358e5d7f223,1.6021E+11,43.632935,-116.443339,Meridian,ID,83646,,Meridian Joint School Dist 2,Ada,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,moderate poverty,Grades 3-5,30,729.07,857.73,26,f,f,5/7/2014
7e2f9fb5cae7a02297d0f67323bf96f5,987e026828492d7f7bd72faede428fb2,8633d942a1a2d63901aa70e44b70fe01,,32.792493,-96.864597,Dallas,TX,75212,urban,Texas Dept of Education,Dallas,t,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,372.75,438.53,24,f,f,5/7/2014
019cc7088411014ce29892540530fd60,bcbc53a43127b0dd6bb1c20c8fd59b2d,79519fb2e07dc0509f1fd5496bc9aa8e,1.30117E+11,33.902292,-83.315766,Athens,GA,30605,urban,Clarke Co School District,Clarke,f,f,f,f,f,f,Mrs.,f,f,Music,Music & The Arts,,,Technology,high poverty,Grades PreK-2,30,363.67,427.85,600,f,f,5/7/2014
ebde0de6243c338616ec8828ca32b1dc,100a380d566b5b0f04191d9fa487f0d2,72e315f99188e384a408d09269e109cc,2.61476E+11,43.334915,-83.729378,Frankenmuth,MI,48734,rural,Frankenmuth School District,Saginaw,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Technology,moderate poverty,Grades PreK-2,30,1084.53,1275.92,24,f,f,5/7/2014
5f118663f186232862c741a02f409b83,9c9941166ba3ed19fd3ff1c8dee5eaee,bb1ae08343b1798abb668120f56d301c,2.70013E+11,45.196224,-96.012664,Appleton,MN,56208,,Lac Qui Parle Vly Isd 2853,Swift,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Applied Sciences,Math & Science,Technology,high poverty,Grades 3-5,30,848.59,998.34,35,f,f,5/7/2014
074336cc23ad2c8c04a99e4e8becb0ec,79a3cd9eb4056cbb2496dbaa83515ad0,8aebc652cc3cb097b3bb3179f5f873f0,3.60009E+11,40.815018,-73.856094,Bronx,NY,10473,urban,New York City Dept Of Ed,Bronx,f,f,f,f,f,f,Mrs.,f,f,ESL,Literacy & Language,Literacy,Literacy & Language,Supplies,highest poverty,Grades 6-8,30,797.34,938.05,33,f,f,5/7/2014
2f1d49d0d384eb603100749ef72e9dc7,641f6b453baa77080d44c4f4326d703c,f4d8e47efe563a6f044facbb96db374e,1.20039E+11,25.95215,-80.209976,Miami,FL,33015,suburban,Miami-dade Co Public Sch Dist,Miami-Dade,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 3-5,30,373.05,438.88,45,f,f,5/7/2014
97645627ea12f804ac4b0f21ce427366,c5a5bf360d8529ed1748e1d6bd2ac565,3968039f3d18adee391f33bf7534d77c,,43.131784,-71.434833,Allenstown,NH,3275,rural,New Hampshire Dept of Ed,Merrimack,t,f,f,f,f,f,Ms.,f,f,Applied Sciences,Math & Science,,,Supplies,low poverty,Grades 9-12,30,220.89,259.87,39,f,f,5/7/2014
196cf3943e5b8eb3ec7a222ebf87d118,a931ac6ffbd795b9dca919c72946038c,59836ce39a55ebe29d576e6dd0649743,63417005353,34.123728,-117.212412,Highland,CA,92346,suburban,San Bernardino City Unified SD,San Bernardino,f,t,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Literacy,Literacy & Language,Other,highest poverty,Grades PreK-2,30,255.51,300.6,20,f,f,5/7/2014
b0497f52ff164b0455722a5a0351d419,9f87deca7990a9619229a6d5d53eea3f,3630d400171e171f14f1818b26260ff6,1.20144E+11,28.695759,-81.521309,Apopka,FL,32712,suburban,Orange Co Public School Dist,Orange,f,f,f,f,f,f,Mrs.,f,f,Applied Sciences,Math & Science,,,Supplies,highest poverty,Grades 3-5,30,322.79,379.75,19,t,f,5/7/2014
a68fc9845126027ec3500750aee79efa,e8251258eac646ea0b96230009385ebb,63b3de300c3c9286eb3349a59ef63d72,5.1021E+11,38.275058,-77.195929,King George,VA,22485,rural,King George Co School District,King George,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Other,Applied Learning,Other,moderate poverty,Grades 9-12,30,152.41,179.31,100,f,f,5/7/2014
4849887994cfadd9d942ce8053f3456c,db3b17b2e31f412bfd2c0342eaaf916b,38503ae51d3d41c1db1b7d57261cb688,5.10291E+11,37.210992,-77.421435,Petersburg,VA,23803,suburban,Petersburg School District,Petersburg City,f,f,f,f,f,f,Mrs.,f,f,Early Development,Applied Learning,Other,Applied Learning,Technology,highest poverty,Grades PreK-2,30,9363.89,11016.34,20,f,f,5/7/2014
01f627b9cdca0d79eddf97a282ba144f,3db3bbe7bf4bed117d1133e33700bda3,f938379d070db973dd44a2552b14565e,4.81164E+11,32.297087,-95.65035,Brownsboro,TX,75756,rural,Brownsboro Ind School District,Henderson,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,Literacy,Literacy & Language,Books,high poverty,Grades PreK-2,30,340.46,400.54,23,f,f,5/7/2014
93e455e0a7e917e91611b8c708677315,95067b69ed45980fc8057e9263462862,a66ad3b04a18959cf0cf9227d6a9ecd1,2.20084E+11,29.959014,-90.165452,Jefferson,LA,70121,suburban,Jefferson Parish Pub Sch Dist,Jefferson,f,f,f,f,f,f,Ms.,f,f,Visual Arts,Music & The Arts,,,Supplies,highest poverty,Grades 9-12,30,205.95,242.29,96,f,f,5/7/2014
527edcc2d50d757bb571d7f216383213,6e8dd39914915f1ee18a96326ca44561,84beed81cac74d1e792f65a0baff830f,4.70249E+11,35.050826,-86.505139,Fayetteville,TN,37334,,Lincoln Co School District,Lincoln,f,f,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Supplies,high poverty,Grades 3-5,30,450.84,530.4,30,f,f,5/7/2014
adc9ba2d2542a238aae6ef863877b2ba,85e77d4347ba295d8f7dfe89e2dd2c46,d71cdc9f3a73670a5a723ad8cb86d63d,4.22256E+11,40.230671,-75.51025,Limerick,PA,19468,suburban,Spring-ford Area Sch District,Montgomery,f,f,f,f,f,f,Mrs.,f,f,Environmental Science,Math & Science,Literacy,Literacy & Language,Books,low poverty,Grades PreK-2,30,657.87,773.96,625,f,f,5/7/2014
ef0cd8c7dd4551e3671d59a593cef0be,2613ebbb9dce25935101348ff6d6ca45,d4ba93c87d4baccb9672b9799a6fbbad,4.2224E+11,39.889133,-75.281219,Folcroft,PA,19032,suburban,Southeast Delco School Dist,Delaware,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Special Needs,Special Needs,Other,highest poverty,Grades PreK-2,30,633.84,745.69,36,f,f,5/7/2014
6a75a4e4db33e5cd9d4bb85f38d3e6e6,a818c635a13e10a5ebcc5cc0c01ba478,f4bd5445b94b67c46a03c4d1610d77aa,1.30282E+11,33.450406,-84.136577,Mcdonough,GA,30253,suburban,Henry Co School District,Henry,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Supplies,highest poverty,Grades PreK-2,30,169.23,199.09,25,f,f,5/7/2014
6a7bb5b62d820e5999ba0473219d76dd,5aa44bf455c64f766ac890015689e8da,2edeb7692493917415ad36c620cb3dd8,4.70294E+11,35.120144,-89.992508,Memphis,TN,38104,urban,Memphis City School District,Shelby,f,f,f,t,f,f,Mrs.,f,f,Literacy,Literacy & Language,Literature & Writing,Literacy & Language,Books,highest poverty,Grades 3-5,30,379.39,446.34,18,f,f,5/7/2014
c7c37aa4d1f63adf2469963d33744ff8,c8e02e578b3ca3387ce17869f4c1f134,d267ccf35bec08def98aede4ab388daf,1.0002E+11,39.673645,-75.707771,Newark,DE,19713,suburban,Christina School District,New Castle,f,f,f,f,f,f,Mr.,f,f,Special Needs,Special Needs,Health & Life Science,Math & Science,Supplies,high poverty,Grades 6-8,30,756.98,890.56,9,f,f,5/7/2014
a554ee57df79c865a7e964cd009f221a,d5273aefe7f348fdfb579929f719a8c5,843f2f0a2a9b9c4eddae2b84a808924c,5.10264E+11,37.156425,-76.523399,Newport News,VA,23608,urban,Newport News Public Schools,Newport News City,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Other,Applied Learning,Supplies,high poverty,Grades 3-5,30,261.49,307.64,100,f,f,5/7/2014
d4b6b3424595c4dc09dcca0bdbd8bda3,70fc3237eff10d57d0fc732409302e07,e19a9a11eb059c07c5e0060f8cfdf1be,4.82566E+11,31.139754,-97.837402,Fort Hood,TX,76544,urban,Killeen Ind School District,Bell,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,,,Books,highest poverty,Grades PreK-2,30,368.51,433.54,700,f,f,5/7/2014
9b0f2d473f9abfad1681b7fcb289034a,2a2d24f65b31aa4310ec7a8b677c9278,d1e95234cd6c4a46c4ec564ab9a53414,1.30012E+11,33.742599,-84.368927,Atlanta,GA,30312,urban,Atlanta Public Schools,Fulton,f,t,f,f,f,f,Ms.,f,f,Literature & Writing,Literacy & Language,,,Technology,highest poverty,Grades 9-12,30,1693.48,1992.33,120,f,f,5/7/2014
5368df0f5295fd8e9f406f5eff033bed,c7f924764eb85f83bca8471f9d9f985e,77820b037799775dafea3e5258ad04b8,4.81965E+11,29.55957,-95.547028,Missouri City,TX,77459,suburban,Ft Bend Ind School District,Fort Bend,f,f,f,f,f,f,Ms.,f,f,Special Needs,Special Needs,Early Development,Applied Learning,Supplies,moderate poverty,Grades 3-5,30,312.56,367.72,5,f,f,5/7/2014
be36b698f7c8f26354a741e54032770e,495fa7072c14668a7c3aa92eeeaf607e,466230f3d2b9b3ed606b96cc62aac0d8,4.11082E+11,45.006172,-123.039948,Keizer,OR,97303,suburban,Salem Keizer Sch Dist 24j,Marion,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,,,Technology,highest poverty,Grades PreK-2,30,333.46,392.31,60,f,f,5/7/2014
2691ffadb3af71819a406cdc90501ce3,d92289b0d797ed46959c9c62036c4cd0,fedf024c94dabd23b27c6270ba11b070,80336001406,39.780846,-104.761093,Denver,CO,80249,,Denver Public School Dist 1,Denver,f,f,f,f,f,f,Ms.,t,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30,841.26,989.72,150,f,f,5/7/2014
2c5c1f41e7d650517d66ea909af8831b,72a347c9a632515a327b62d125fbc9e0,8a7e6f59d2e78acd49556ba105fec211,40636000556,32.718935,-111.49875,Picacho,AZ,85141,,Picacho Elementary Sch Dist 33,Pinal,f,f,f,f,f,f,Mrs.,f,f,Special Needs,Special Needs,Mathematics,Math & Science,Supplies,highest poverty,Grades 3-5,30,457.77,538.55,100,f,f,5/7/2014
476c0f16d79bb91b820735fd0d8a085d,219a2fc2ae4e6e2f6465a695514a47be,68c9445183c9d0f8f761b95cd487f81a,1.30321E+11,33.046443,-84.182516,Barnesville,GA,30204,,Lamar Co School District,Lamar,f,f,f,f,f,f,Mrs.,f,f,Literature & Writing,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,344.71,405.54,25,f,f,5/7/2014
7c734f7cf5378691cb6969b223d193f7,93ad2bf2fff38cb92bfdec0c12743357,a42508297ee9a7bf28344e09470f6027,1.30174E+11,33.815666,-84.27581,Decatur,GA,30033,suburban,Dekalb Co School District,De Kalb,f,f,f,f,f,f,Ms.,f,f,Early Development,Applied Learning,Special Needs,Special Needs,Supplies,high poverty,Grades PreK-2,30,154.89,182.22,25,f,f,5/7/2014
11f4b97ca4b59c6c898e678a43592f89,8466333ed60f29374174090a951d96f1,7d0f6cea371e7f6dbf0cb7519f897180,1.30123E+11,33.544746,-84.340148,Jonesboro,GA,30236,suburban,Clayton Co Public Schools,Clayton,f,f,f,f,f,f,Mrs.,f,f,Performing Arts,Music & The Arts,,,Supplies,highest poverty,Grades 3-5,30,667.65,785.47,500,f,f,5/7/2014
8a3c15c47700c64fb4ad47172b681b83,cffc898d7103b9b9b95a9cc1768f8b34,f70e5585ba0a8f67d942913a42afc0d7,62271003132,34.19286,-118.515404,Van Nuys,CA,91406,urban,Los Angeles Unif Sch Dist,Los Angeles,f,f,f,f,f,f,Ms.,f,f,Literacy,Literacy & Language,Mathematics,Math & Science,Technology,highest poverty,Grades PreK-2,30,141.24,166.16,24,f,f,5/7/2014
2b6c3c4861b7a7446cc7d523e096a07a,7d994c9f0a8191d4e19a9ec8ffd52e56,9ea02908ebe71a7c7656adb06cbcde89,4.22639E+11,39.945344,-75.271174,Lansdowne,PA,19050,suburban,William Penn School District,Delaware,f,f,f,f,f,f,Mrs.,f,f,Mathematics,Math & Science,,,Technology,highest poverty,Grades 9-12,30,689.36,811.01,85,f,f,5/7/2014
2a3ba03f8f1c1aeeda0173576e2f0564,d7905cbad0946bb10aaaebe517ff9eb7,13994c57bf0a1dcbc0f40155e1b67b76,61032001155,37.963152,-120.308697,Sonora,CA,95370,,Curtis Creek Elem Sch Dist,Tuolumne,f,f,f,f,f,f,Mrs.,f,f,Literacy,Literacy & Language,Applied Sciences,Math & Science,Books,high poverty,Grades PreK-2,30,202.44,238.16,20,f,f,5/7/2014
